architecture,TP,FP,TN,FN,trust_precision,malicious_revocation_recall,false_revocation_rate,malicious_acceptance_rate,specificity,trust_f1,mcc,detection_latency_p95_ms,qualification_latency_p95_ms,consensus_latency_p95_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,ledger_consistency_delay_p95_ms,messages_total,messages_per_decision,bytes_total,bytes_per_decision,retransmissions,mean_queue_delay_ms,packet_delivery_ratio,consensus_success_rate,consensus_liveness_failures,safety_violations,view_changes,ledger_blocks,ledger_consistent,state_recoveries,false_revocations_from_compromise,runtime_seconds,topology,vehicle_count,seed,backhaul_extra_latency_ms,cpu_time_seconds,peak_memory_kb
distributed_crn_honest,26,2,215,6,0.9285714285714286,0.8125,0.009216589861751152,0.1875,0.9907834101382489,0.8666666666666666,0.8509391425534103,8000.0,15082.681306048751,257.4901604199559,14595.783590451123,15314.718090531722,15402.779460563534,15.15746826237363,15774,63.34939759036145,17839008,71642.60240963855,299,5634.0296166369,0.9810447571953849,1.0,0,0,0,28,1,0,0,7.427785999985645,intersection,40,1005,0.0,7.359375,15633.828125
central_crn_available_0ms,26,2,215,6,0.9285714285714286,0.8125,0.009216589861751152,0.1875,0.9907834101382489,0.8666666666666666,0.8509391425534103,8000.0,14325.4346332146,0.0,14123.426236888534,14297.974593681232,14354.485767350316,1.0000000000012221,18306,73.51807228915662,12887424,51756.72289156626,360,6492.130350705028,0.9803343166175025,,0,0,0,28,1,0,0,4.91229989999556,intersection,40,1005,0.0,4.875,15981.1005859375
central_crn_operational_0ms,26,2,215,6,0.9285714285714286,0.8125,0.009216589861751152,0.1875,0.9907834101382489,0.8666666666666666,0.8509391425534103,8000.0,14325.4346332146,0.0,14124.461013726159,14298.846864859896,14354.622689776437,1.0000000000012221,18306,73.51807228915662,12887424,51756.72289156626,360,6492.130350705028,0.9803343166175025,,0,0,0,28,1,0,0,4.641142699983902,intersection,40,1005,0.0,4.625,15976.8974609375
distributed_crn_honest,23,2,206,9,0.92,0.71875,0.009615384615384616,0.28125,0.9903846153846154,0.8070175438596492,0.7891255548541007,8049.999999999983,14957.5748754276,181.59777006796529,14417.920825869991,15054.162692740027,15100.814868184938,17.054982102509793,14843,61.84583333333333,15780800,65753.33333333333,288,5649.116935422742,0.9805969143704103,1.0,0,0,0,25,1,0,0,6.967584400001215,intersection,40,1006,0.0,6.859375,15056.59375
central_crn_available_0ms,23,2,206,9,0.92,0.71875,0.009615384615384616,0.28125,0.9903846153846154,0.8070175438596492,0.7891255548541007,8049.999999999983,14363.613278844512,0.0,14122.060753620082,14306.282153336662,14395.660349379665,1.0000000000012221,17241,71.8375,12137664,50573.6,328,6545.222972217608,0.9809755814627922,,0,0,0,25,1,0,0,4.515637700009393,intersection,40,1006,0.0,4.453125,15204.630859375
central_crn_operational_0ms,23,2,206,9,0.92,0.71875,0.009615384615384616,0.28125,0.9903846153846154,0.8070175438596492,0.7891255548541007,8049.999999999983,14363.613278844512,0.0,14121.945123938403,14306.435891506824,14395.68824039755,1.0000000000012221,17241,71.8375,12137664,50573.6,328,6545.222972217608,0.9809755814627922,,0,0,0,25,1,0,0,4.57161630000337,intersection,40,1006,0.0,4.5625,15112.529296875
distributed_crn_honest,24,2,208,8,0.9230769230769231,0.75,0.009523809523809525,0.25,0.9904761904761905,0.8275862068965517,0.809994715677067,8000.0,14935.172161687906,168.53280128292525,14417.8452416623,15223.963058080972,15299.549532009802,13.582071561875075,15079,62.3099173553719,15893312,65674.84297520661,294,5619.731483945318,0.9805026858544996,1.0,0,0,0,26,1,0,0,7.778879199991934,intersection,40,1007,0.0,7.671875,14975.31640625
central_crn_available_0ms,24,2,208,8,0.9230769230769231,0.75,0.009523809523809525,0.25,0.9904761904761905,0.8275862068965517,0.809994715677067,8000.0,14309.363960342098,0.0,14119.537508674191,14316.873975112212,14375.823520615319,1.0000000000012221,17496,72.29752066115702,12317184,50897.454545454544,339,6555.584016918395,0.9806241426611797,,0,0,0,26,1,0,0,4.662112299993169,intersection,40,1007,0.0,4.4375,15439.654296875
central_crn_operational_0ms,24,2,208,8,0.9230769230769231,0.75,0.009523809523809525,0.25,0.9904761904761905,0.8275862068965517,0.809994715677067,8000.0,14309.363960342098,0.0,14119.537508674191,14316.873975112212,14375.823520615319,1.0000000000012221,17496,72.29752066115702,12317184,50897.454545454544,339,6555.584016918395,0.9806241426611797,,0,0,0,26,1,0,0,4.5626687000039965,intersection,40,1007,0.0,4.390625,15423.310546875
distributed_crn_honest,25,2,209,7,0.9259259259259259,0.78125,0.009478672985781991,0.21875,0.990521327014218,0.847457627118644,0.8304167464284515,8000.0,14893.842516439574,186.36150567368827,14388.19154143728,15227.682190022857,15308.725781911564,15.801018329405816,15209,62.58847736625514,16133536,66393.15226337449,300,5609.256809058531,0.9802748372674075,1.0,0,0,0,27,1,0,0,7.127730300009716,intersection,40,1008,0.0,6.921875,15031.662109375
central_crn_available_0ms,25,2,209,7,0.9259259259259259,0.78125,0.009478672985781991,0.21875,0.990521327014218,0.847457627118644,0.8304167464284515,8000.0,14285.92518183048,0.0,14122.138571104002,14311.759619204791,14383.235735482354,1.0000000000012221,17607,72.45679012345678,12395328,51009.58024691358,355,6551.9196683140035,0.9798375646049866,,0,0,0,27,1,0,0,4.838746599998558,intersection,40,1008,0.0,4.78125,15552.208984375
central_crn_operational_0ms,25,2,209,7,0.9259259259259259,0.78125,0.009478672985781991,0.21875,0.990521327014218,0.847457627118644,0.8304167464284515,8000.0,14285.92518183048,0.0,14122.138571104002,14311.759619204791,14383.235735482354,1.0000000000012221,17607,72.45679012345678,12395328,51009.58024691358,355,6551.9196683140035,0.9798375646049866,,0,0,0,27,1,0,0,4.6588718999992125,intersection,40,1008,0.0,4.640625,15506.935546875
distributed_crn_honest,26,3,202,6,0.896551724137931,0.8125,0.014634146341463415,0.1875,0.9853658536585366,0.8524590163934426,0.8320532708697901,8199.999999999989,14988.390615407128,161.82357512168858,14465.967680666892,15244.627969562622,15327.372481023884,16.00586218514692,15093,63.68354430379747,16415296,69262.85232067511,316,5573.709732280005,0.9790631418538396,1.0,0,0,0,29,1,0,0,7.410979000007501,intersection,40,1009,0.0,7.375,14870.7080078125
central_crn_available_0ms,26,3,202,6,0.896551724137931,0.8125,0.014634146341463415,0.1875,0.9853658536585366,0.8524590163934426,0.8320532708697901,8199.999999999989,14329.733263005257,0.0,14121.20506091854,14314.90062516067,14371.256157517713,1.0000000000012221,17382,73.34177215189874,12236928,51632.60759493671,364,6544.961682200201,0.979058796456104,,0,0,0,29,1,0,0,4.6620053999940865,intersection,40,1009,0.0,4.65625,15180.6318359375
central_crn_operational_0ms,26,3,202,6,0.896551724137931,0.8125,0.014634146341463415,0.1875,0.9853658536585366,0.8524590163934426,0.8320532708697901,8199.999999999989,14329.733263005257,0.0,14121.20506091854,14314.90062516067,14371.256157517713,1.0000000000012221,17382,73.34177215189874,12236928,51632.60759493671,364,6544.961682200201,0.979058796456104,,0,0,0,29,1,0,0,4.67621639999561,intersection,40,1009,0.0,4.671875,15393.9755859375
distributed_crn_honest,25,2,209,7,0.9259259259259259,0.78125,0.009478672985781991,0.21875,0.990521327014218,0.847457627118644,0.8304167464284515,8000.0,14965.318839056634,182.86913099834192,14410.74221003268,15134.785865540525,15200.819421945289,15.009607059814556,15098,62.13168724279836,15936000,65580.24691358025,296,5635.415002483496,0.980394754272089,1.0,0,0,0,27,1,0,0,6.804506399988895,intersection,40,1010,0.0,6.71875,14959.435546875
central_crn_available_0ms,25,2,209,7,0.9259259259259259,0.78125,0.009478672985781991,0.21875,0.990521327014218,0.847457627118644,0.8304167464284515,8000.0,14329.858435922944,0.0,14114.213502566678,14300.637143899517,14362.211489230902,1.0000000000012221,17501,72.02057613168725,12320704,50702.48559670782,338,6556.1243887780465,0.9806868178961202,,0,0,0,27,1,0,0,4.443382099998416,intersection,40,1010,0.0,4.359375,15304.6328125
central_crn_operational_0ms,25,2,209,7,0.9259259259259259,0.78125,0.009478672985781991,0.21875,0.990521327014218,0.847457627118644,0.8304167464284515,8000.0,14329.858435922944,0.0,14114.213502566678,14300.637143899517,14362.211489230902,1.0000000000012221,17501,72.02057613168725,12320704,50702.48559670782,338,6556.1243887780465,0.9806868178961202,,0,0,0,27,1,0,0,4.363139399996726,intersection,40,1010,0.0,4.3125,15296.8671875
distributed_crn_honest,34,2,316,17,0.9444444444444444,0.6666666666666666,0.006289308176100629,0.3333333333333333,0.9937106918238994,0.7816091954022987,0.7680994526895929,9599.999999999965,15611.697092262939,249.873724466124,14762.949289522097,15708.466248498831,15954.401020202466,15.65759897975827,22687,61.482384823848236,24775072,67141.11653116532,418,5843.699637153101,0.981531273416494,1.0,0,0,0,36,1,0,0,10.728066799987573,intersection,60,1001,0.0,10.4375,22575.302734375
central_crn_available_0ms,33,2,316,18,0.9428571428571428,0.6470588235294118,0.006289308176100629,0.35294117647058826,0.9937106918238994,0.7674418604651163,0.7547328173761911,9599.999999999965,14473.895054774886,0.0,14177.985699749264,14442.494320395335,14508.806724283579,1.0000000000012221,26560,71.97831978319783,18698240,50672.73712737127,487,6579.045436145225,0.9816265060240964,,0,0,0,35,1,0,0,6.881171599990921,intersection,60,1001,0.0,6.859375,23282.1005859375
central_crn_operational_0ms,33,2,316,18,0.9428571428571428,0.6470588235294118,0.006289308176100629,0.35294117647058826,0.9937106918238994,0.7674418604651163,0.7547328173761911,9599.999999999965,14473.895054774886,0.0,14178.076495168749,14442.57988932503,14508.883392073174,1.0000000000012221,26560,71.97831978319783,18698240,50672.73712737127,487,6579.045436145225,0.9816265060240964,,0,0,0,35,1,0,0,6.8057886000024155,intersection,60,1001,0.0,6.734375,23373.3974609375
distributed_crn_honest,38,4,309,13,0.9047619047619048,0.7450980392156863,0.012779552715654952,0.2549019607843137,0.987220447284345,0.8172043010752689,0.7956181342556523,9000.0,15643.975517893734,182.4460592772544,14878.638633956201,15808.119019713113,15974.748556769324,17.103313143386945,22537,61.91483516483517,24613376,67619.16483516483,437,5819.394709663078,0.9805652926298976,1.0,0,0,0,42,1,0,0,10.499580200004857,intersection,60,1002,0.0,10.46875,22247.5234375
central_crn_available_0ms,37,4,309,14,0.9024390243902439,0.7254901960784313,0.012779552715654952,0.27450980392156865,0.987220447284345,0.8043478260869564,0.7824873255681493,9000.0,14487.868906032503,0.0,14169.838433858169,14422.53993688,14496.891637163128,1.0000000000012221,26121,71.76098901098901,18389184,50519.73626373626,503,6594.229331190048,0.9807051797404387,,0,0,0,41,1,0,0,7.565032899990911,intersection,60,1002,0.0,7.46875,23054.8212890625
central_crn_operational_0ms,37,4,309,14,0.9024390243902439,0.7254901960784313,0.012779552715654952,0.27450980392156865,0.987220447284345,0.8043478260869564,0.7824873255681493,9000.0,14487.868906032503,0.0,14168.686423423189,14422.604758943244,14496.907880131492,1.0000000000012221,26121,71.76098901098901,18389184,50519.73626373626,503,6594.229331190048,0.9807051797404387,,0,0,0,41,1,0,0,9.30663760000607,intersection,60,1002,0.0,9.03125,22975.2236328125
distributed_crn_honest,38,3,309,13,0.926829268292683,0.7450980392156863,0.009615384615384616,0.2549019607843137,0.9903846153846154,0.8260869565217392,0.8074487299552756,9000.0,15636.447109451701,336.8922148377891,14910.517084213578,15795.888008567332,15970.02107600578,14.983860820990458,22391,61.6831955922865,24588384,67736.59504132232,451,5804.944539884612,0.979857978652137,1.0,0,0,0,41,1,0,0,13.537338199996157,intersection,60,1003,0.0,12.875,22691.955078125
central_crn_available_0ms,38,3,309,13,0.926829268292683,0.7450980392156863,0.009615384615384616,0.2549019607843137,0.9903846153846154,0.8260869565217392,0.8074487299552756,9000.0,14514.291689164529,0.0,14182.183086029327,14451.432214513306,14530.846157003109,1.0000000000012221,26056,71.77961432506888,18343424,50532.84848484849,533,6590.672930304532,0.979544058949954,,0,0,0,41,1,0,0,7.285817900003167,intersection,60,1003,0.0,7.078125,22762.23828125
central_crn_operational_0ms,37,3,309,14,0.925,0.7254901960784313,0.009615384615384616,0.27450980392156865,0.9903846153846154,0.8131868131868133,0.7944530011298974,9000.0,14515.4027600828,0.0,14181.202956521567,14452.128701536885,14531.120364286664,1.0000000000012221,26056,71.77961432506888,18343424,50532.84848484849,533,6590.672930304532,0.979544058949954,,0,0,0,40,1,0,0,7.471453400008613,intersection,60,1003,0.0,7.359375,22753.9599609375
distributed_crn_honest,37,4,308,13,0.9024390243902439,0.74,0.01282051282051282,0.26,0.9871794871794872,0.8131868131868132,0.7916978656118848,9000.0,15534.510997313937,1521.9115609844991,14873.11757479465,15705.497223047594,15869.102985879768,14.224280445560566,22543,62.273480662983424,24599104,67953.32596685083,464,5841.447156688684,0.9794171139599875,1.0,0,0,0,41,1,0,0,11.486585700011346,intersection,60,1004,0.0,11.328125,22283.650390625
central_crn_available_0ms,36,4,308,14,0.9,0.72,0.01282051282051282,0.28,0.9871794871794872,0.7999999999999999,0.7782766887401571,9000.0,14524.943983382826,0.0,14184.009407951437,14456.403137675268,14534.68387150318,1.0000000000012221,26181,72.3232044198895,18431424,50915.53591160221,539,6592.884871930587,0.9794125510866659,,0,0,0,40,1,0,0,7.126512500020908,intersection,60,1004,0.0,7.0625,22829.189453125
central_crn_operational_0ms,35,4,308,15,0.8974358974358975,0.7,0.01282051282051282,0.3,0.9871794871794872,0.7865168539325842,0.7647137893949135,9000.0,14525.44868822204,0.0,14185.390946040745,14456.770596938206,14534.691589255757,1.0000000000012221,26181,72.3232044198895,18431424,50915.53591160221,539,6592.884871930587,0.9794125510866659,,0,0,0,39,1,0,0,6.820870099996682,intersection,60,1004,0.0,6.71875,22822.0595703125
distributed_crn_honest,38,3,318,12,0.926829268292683,0.76,0.009345794392523364,0.24,0.9906542056074766,0.8351648351648352,0.8175767679896844,9500.0,15520.486264697161,1314.4280169427348,14720.816975315096,15688.422847813108,15849.705649097723,15.27281731475405,23111,62.293800539083556,25324576,68260.31266846361,493,5768.921790503679,0.9786681666738782,1.0,0,0,0,41,1,0,0,11.288402699981816,intersection,60,1005,0.0,10.734375,22849.17578125
central_crn_available_0ms,38,3,318,12,0.926829268292683,0.76,0.009345794392523364,0.24,0.9906542056074766,0.8351648351648352,0.8175767679896844,9500.0,14505.25662859254,0.0,14187.95153706185,14445.249545118646,14509.451326876206,1.0000000000012221,26904,72.51752021563343,18940416,51052.33423180593,570,6539.119303003957,0.9788135593220338,,0,0,0,41,1,0,0,7.067246399994474,intersection,60,1005,0.0,6.890625,23419.2666015625
central_crn_operational_0ms,37,3,318,13,0.925,0.74,0.009345794392523364,0.26,0.9906542056074766,0.8222222222222222,0.8044617774929057,9500.0,14505.611566524902,0.0,14187.95153706185,14445.729363768749,14509.617273182695,1.0000000000012221,26904,72.51752021563343,18940416,51052.33423180593,570,6539.119303003957,0.9788135593220338,,0,0,0,40,1,0,0,7.297446500015212,intersection,60,1005,0.0,7.171875,23509.40625
distributed_crn_honest,37,3,307,12,0.925,0.7551020408163265,0.00967741935483871,0.24489795918367346,0.9903225806451613,0.8314606741573034,0.8133121929867082,9000.0,15540.242833837072,1440.656603821061,14801.112545093527,15694.790566071477,15859.22337437217,15.819284883158064,22202,61.844011142061284,24443808,68088.6016713092,444,5807.955744362234,0.9800018016394919,1.0,0,0,0,40,1,0,0,10.758034600003157,intersection,60,1006,0.0,10.640625,21977.671875
central_crn_available_0ms,37,3,307,12,0.925,0.7551020408163265,0.00967741935483871,0.24489795918367346,0.9903225806451613,0.8314606741573034,0.8133121929867082,9000.0,14565.640932557173,0.0,14174.44876161911,14469.867019455945,14572.955612883072,1.0000000000012221,25778,71.8050139275766,18147712,50550.72980501393,519,6600.064207929749,0.9798665528745442,,0,0,0,40,1,0,0,6.689812399999937,intersection,60,1006,0.0,6.609375,22505.75
central_crn_operational_0ms,36,3,307,13,0.9230769230769231,0.7346938775510204,0.00967741935483871,0.2653061224489796,0.9903225806451613,0.8181818181818182,0.7998700943263476,9000.0,14566.249080292791,0.0,14174.67373565648,14470.486467663508,14573.174929778806,1.0000000000012221,25778,71.8050139275766,18147712,50550.72980501393,519,6600.064207929749,0.9798665528745442,,0,0,0,39,1,0,0,6.661647899978561,intersection,60,1006,0.0,6.59375,22498.5927734375
distributed_crn_honest,37,3,314,13,0.925,0.74,0.00946372239747634,0.26,0.9905362776025236,0.8222222222222222,0.8041786680519561,9000.0,15340.513345014451,259.135853091678,14786.902696060406,15700.816827995654,15760.004243105246,15.450480247684334,22618,61.62942779291553,24484416,66715.02997275205,420,5825.616890025086,0.9814307188964542,1.0,0,0,0,40,1,0,0,10.931879700015998,intersection,60,1007,0.0,10.75,22398.861328125
central_crn_available_0ms,36,3,314,14,0.9230769230769231,0.72,0.00946372239747634,0.28,0.9905362776025236,0.8089887640449438,0.7909183731064913,9000.0,14513.392952758733,0.0,14171.688341608828,14431.28728107936,14527.503407346261,1.0000000000012221,26284,71.61852861035422,18503936,50419.444141689375,488,6597.866614214546,0.9814335717546796,,0,0,0,39,1,0,0,6.828725500003202,intersection,60,1007,0.0,6.53125,22944.1953125
central_crn_operational_0ms,36,3,314,14,0.9230769230769231,0.72,0.00946372239747634,0.28,0.9905362776025236,0.8089887640449438,0.7909183731064913,9000.0,14513.392952758733,0.0,14171.74834355858,14431.32018888053,14527.55060419452,1.0000000000012221,26284,71.61852861035422,18503936,50419.444141689375,488,6597.866614214546,0.9814335717546796,,0,0,0,39,1,0,0,7.0229625000210945,intersection,60,1007,0.0,6.8125,23036.5
distributed_crn_honest,36,3,310,14,0.9230769230769231,0.72,0.009584664536741214,0.28,0.9904153354632588,0.8089887640449438,0.790614345320343,9000.0,15497.440715570789,336.5036935302972,14734.812442180819,15667.005058087536,15827.05770730389,15.776170468101824,22522,62.044077134986225,24573824,67696.48484848485,430,5865.2209321977025,0.9809075570553237,1.0,0,0,0,39,1,0,0,10.612619400024414,intersection,60,1008,0.0,10.5,22293.10546875
central_crn_available_0ms,35,3,310,15,0.9210526315789473,0.7,0.009584664536741214,0.3,0.9904153354632588,0.7954545454545453,0.7772023793296499,9000.0,14479.978675184551,0.0,14173.381218815066,14408.542818875218,14490.582059543105,1.0000000000012221,26175,72.10743801652893,18427200,50763.63636363636,504,6626.946284317643,0.9807449856733524,,0,0,0,38,1,0,0,6.368586500000674,intersection,60,1008,0.0,6.3125,22842.5361328125
